"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0abadc54d2e6675079a5a4833e4ceba6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1257bc54&x-expires=1747476000&x-signature=NhekzDTO6A5OCxmd0vx0duRVrgE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499399639461266194","1746090061","2025-05-01T09:01:01.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","gokill","6795071933744956417","apabottt","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f3e152e293c1d83813e57aa0267742a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d6dcb9b0&x-expires=1747476000&x-signature=q0CKgMlmCG%2BvlKOdoFddH%2BP%2Bet0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7500007209372746504","1746231531","2025-05-03T00:18:51.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","jangan lah co beasiswa 😞","7145711321572508698","bbearnan4","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/83626b3266212cef4b842efc530eeb45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86963458&x-expires=1747476000&x-signature=nBOJGB1l2of2tnSB4SVLbQ%2BDEak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499396015189443346","1746089221","2025-05-01T08:47:01.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","wajib KB untuk laki2 kan pak maksudnya","6845975466618553346","hinurin","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9ecb6daf88c435feb4aaa48afdecaf63~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=563ded4b&x-expires=1747476000&x-signature=ynNATO6w1OmS%2FCWK%2FitZqOLuZE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7500578948234314503","1746364640","2025-05-04T13:17:20.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","banten termasuk jabar ga guys?","7110614989023806491","aurrraaa4_","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=545a5e3c&x-expires=1747476000&x-signature=c%2FpsGTxQU2ANArIFurbQo6DGHP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499394605127156488","1746088894","2025-05-01T08:41:34.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","pada mau barter gubernur emang gubernur kalian pada kenapa si🗿","7348203781521769477","mas.a1107","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8898e2a8a679c623a4b06b5d20c33bd6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5aae4b7e&x-expires=1747476000&x-signature=oP3MKGmGWME%2Fulat560WRSy7fTI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499403260043494152","1746090904","2025-05-01T09:15:04.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","Urupan gubernur ta ? sayooo 😂😂 jatim siap menerima pak dedi","6994395289763283969","aci_gemoy","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3db474633b5c307582752b163c9556e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=49545971&x-expires=1747476000&x-signature=2dLRmLsPy%2F3AhZXJjrBYKi%2BWsuw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499864391794836241","1746198277","2025-05-02T15:04:37.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","jossss","6757578690106393601","d0nadgw00la","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/730d4278b760c3f8db41df8648c5e331~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2312e26e&x-expires=1747476000&x-signature=kCRvubvqKnTv4LtMaw4rfy0Dtaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499393816697389842","1746088704","2025-05-01T08:38:24.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","AQ sgt2 SE 7 pak","7010265905930634242","wiyaa965","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4fe40576f66002e593006b1f7533c55c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b367fc63&x-expires=1747476000&x-signature=zzitReeTWYyRvpRD7u%2B8xZoSgUY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499392439326212882","1746088383","2025-05-01T08:33:03.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"1","https://vt.tiktok.com/ZShQ3cFPG/","guys kalo 4 tuh udah termasuk banyak belum","7421551877267194885","anjay.mabar5771","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c060f3ee3f8b28bd00791d9ba0952afd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ffec9fc&x-expires=1747476000&x-signature=ihCIuAYYB95j2y9tywiOeJWX1Xc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499864135216333576","1746198203","2025-05-02T15:03:23.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","setujuu","7421672585987736582","nrlfadilaahh_","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7306162096390340614~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4eb99518&x-expires=1747476000&x-signature=DiPjBlG0hiBfORHSedt2C4ZsF6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499357068157059848","1746080153","2025-05-01T06:15:53.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","sound old anjir 😭","7267859189292205063","quantuminfinita","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1fa6e057fbb52e37ee5833ac9b1613f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9473d849&x-expires=1747476000&x-signature=AzCbxrS3%2FAT6idjLGfjuwi%2FxKfo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7499340945247470343","1746076390","2025-05-01T05:13:10.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","nahh aga terang gini euy jabar","6958771226802832390","ryntttt_1","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7d729ec889d053b416ec3234f23f96b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=665d175e&x-expires=1747476000&x-signature=4d%2BzXLzKj2H6oznD8ZJL%2F9x1Kuw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7500538530247607058","1746355226","2025-05-04T10:40:26.000Z","0","https://vt.tiktok.com/ZShQ3cFPG/","false","false",,"0","https://vt.tiktok.com/ZShQ3cFPG/","bagus ni buat semua daerah di Indonesia","6888358950791283713","ooyennnnnnnnnn","https://www.tiktok.com/@inilahcom/video/7498396822050786578"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=545a5e3c&x-expires=1747476000&x-signature=c%2FpsGTxQU2ANArIFurbQo6DGHP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497806630965429010","1745719161","2025-04-27T01:59:21.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","coba jika semua gubernur di Indonesia action nya spt KDM ,makmur Indonesiaku😅","6967181322209821697","anaa_an1912","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7b98b1bdd7c5e234c7f1886c63075b09~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9d9a291&x-expires=1747476000&x-signature=2gVE4SK1uZV84Au80WqHGISne7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497465651751273233","1745639784","2025-04-26T03:56:24.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","kalo yang punya pemikiran kedepan sih harusnya mendukung , pernah dengar abrasi dipesisir laut Utara Jakarta sampai Karawang tersumbatnya jalur air didaratan Karawang Cikarang Bekasi mempengaruhi terjadinya fenomena alam tersebut","7295712067411100677","pj28968","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a6dd093743054a46232ee29eb131b8ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6620e637&x-expires=1747476000&x-signature=wuoSVuXs0Y3O30uCJO1JHsEH5jc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498604885580448520","1745905023","2025-04-29T05:37:03.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","ayo para pemimpin daerah Contoh ni BPK KDM kerja nyata ga takut kritik dan tekanan sama premanisme","7162752669253403674","dinda.arum19","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9d4651f1ae4f84396e8153b99840e909~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ceca02c1&x-expires=1747476000&x-signature=k6bnP%2FmW5ilhiRWJ1pUikMuNee8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499388934017106696","1746087572","2025-05-01T08:19:32.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","kepala desa dan bupati sebelum²nya kemna aja","7099683319432283137","snaayyyyyy","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/dea75f71eff5a04b880a759203c6625d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a76bedcc&x-expires=1747476000&x-signature=BWdsjWAXqYZW3SmaHUkXpZk9zQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498023770716963591","1745769712","2025-04-27T16:01:52.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","Mantappp👍👍👍","7005024071806157825","gemini21_05woman","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f90e03ef45779eb3900a3e9315337c02~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=181f1602&x-expires=1747476000&x-signature=pAKnv6h9uKoZf6aYEXhIhPsXhL8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499396042811523860","1746089219","2025-05-01T08:46:59.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","pengen banget tuker kdm ma gubernur jw timur 😭😭😭","7107960707229107202","allahu.akbar3429","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9d8a4be2942f5169706927c5850e27f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=080c0061&x-expires=1747476000&x-signature=xl1NlwCwiXeDXv%2B8oSyHNXNPQvo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497499774477681415","1745647709","2025-04-26T06:08:29.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","Sebelumx kyak ap kk","6746838439369688066","yuyunmeygan","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a1d67574efbc6eadb8502a3ec71b6093~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92209b68&x-expires=1747476000&x-signature=SGK2fblIObvdWSXIiNBF8qsraZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497258784575603473","1745591614","2025-04-25T14:33:34.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","the reaL👏👏👏 KERJA, dan BERANI 👍👍👍","6890032944862741506","sunsukeii","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6da2369c089cd9dd56a6cba3d4c184f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cf1d0bc&x-expires=1747476000&x-signature=1HXgLU9YDS%2FvbJjtJOlwOylADdg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498011226288915218","1745766798","2025-04-27T15:13:18.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","satset gini brok","7431610615045178375","jlhviy","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7346957135110602758~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16dcbdf0&x-expires=1747476000&x-signature=mD4H8xIn3gGSEsVkaUEaYos3qjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498630952064418568","1745911089","2025-04-29T07:18:09.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","pak dedi pantas d acungi jempol .","7235241044307117062","tuminahlukman","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/67d2e9878e2d4dc1665ad36768c40b16~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c17e3ee&x-expires=1747476000&x-signature=qlYi4eTN8ONH6VwymWN6peeKe04%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498268362498884370","1745826667","2025-04-28T07:51:07.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","semoga seluruh pemimpin dikota lain begini, khsusus di lampung biar bener","7207413667024110594","queenbeby47","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9b822f082d4e62e750cc2c44463daf51~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=580b4c25&x-expires=1747476000&x-signature=VSEhXVZjpK5sHrlmKp1kXj5vXT8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497488183846880008","1745645015","2025-04-26T05:23:35.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","itu kalo gak segera ditanami pohon2 gak nyampe setahun dah berdiri lg kios2 , trus ditancepin bendera ormas😂","6980558780569240578","waimbong","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7251409631141396485~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b534aada&x-expires=1747476000&x-signature=wh6p1psnkitAGNn4JZRoIwI7ukA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498007534457455378","1745765931","2025-04-27T14:58:51.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","mntaaappp,,, gpp klw saat aku lwat mcet yg pnting bsok2 gk bnjir lncar jaya,, sy warga gbus seneng mksih bp Dedi Mulyadi","7251210049586054145","tati.s.nobita","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7bcc7cea6de1e11bd916a71b5baac092~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c03d176&x-expires=1747476000&x-signature=3F9Se%2FPsK4Ojyt8Bn8EpjDLu8H0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498141917113729810","1745797242","2025-04-27T23:40:42.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","bravo KDM 👍","6716449669142037506","momysay","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/17fda79e06ca017a62497abaf3b69721~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c076871&x-expires=1747476000&x-signature=aEYVvkff5AK%2FhgM011kdd9J0ItQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498146994914214673","1745798458","2025-04-28T00:00:58.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","byk bangunan di atas kli jd banjir trs karna kali ya kecil jd ya sampa am air ga ngalir","7493141829443322898","omah.baim3","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8a5c0f69d47b3ae0b822644b93c61f84~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f58b43bb&x-expires=1747476000&x-signature=jw%2Fvq65s8u25rfpp5qaApd00JXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497765892500210450","1745709683","2025-04-26T23:21:23.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","Tinggal provinsi lain nih","6867657420106810374","aniesbaswedan21","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/680df9defec0bd7d9811ec25525354c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e985f98&x-expires=1747476000&x-signature=UTZQ3WtMPkcCjSXsO1Rglj42ehk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498644293163500295","1745914190","2025-04-29T08:09:50.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","nah ini baru keliatan luas","6959165302098232325","pannn383","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/24cc1fb020f06e977a6f90f41a806b17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c50ee3c0&x-expires=1747476000&x-signature=NMYLlhgWJt3UAobN%2BsiQmsVzrNA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497817581186859784","1745721715","2025-04-27T02:41:55.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","keliatan lebih seger","7129276970793632774","mas2_jawir","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7550d6e2a5615d0748948e319b89db40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bbe8f3df&x-expires=1747476000&x-signature=Gj87SEtOARbTA7OAGxD1CqLKWok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7500463941701927687","1746337861","2025-05-04T05:51:01.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","baru nampak bersih dan dan kemas","7366573331599868933","watiwati8171","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a1a621e5d0b061b30de44701b29c9a25~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16b43831&x-expires=1747476000&x-signature=AEJRFbOIDR%2Bf6f1wwp0qgvVw8S0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499436820527268616","1746098714","2025-05-01T11:25:14.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","RI 1","7001335375869117445","lalupantihanpandya","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3c8fc752358e2226cbbea73ae3d31291~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=593079c1&x-expires=1747476000&x-signature=Nb0ESlJ1s8L%2B%2BmgZfMeP8Tkhv4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499332614089884423","1746074458","2025-05-01T04:40:58.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","ALLAH SWT TUNJUKIN ORANG YG AMANAH","7240798070727148551","gamal1nhiburan","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/38c7448d244340272533159cee1abbb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=825e7c13&x-expires=1747476000&x-signature=FHZ1jqs%2BCULBqmQpsP2PyVwJVD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498194605746258696","1745809491","2025-04-28T03:04:51.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","adem bnget liat kalinya","6798122485251998722","arrlii_","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7334517165384531986~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b24eff3c&x-expires=1747476000&x-signature=lomO1qI9rbCNplxMqc4MVOGu5vQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498196159032230677","1745809862","2025-04-28T03:11:02.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","mantap pak Dedy","6520556885547696130","miaistarom","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7306411975678885893~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ad75f9d&x-expires=1747476000&x-signature=MXNDHx0eYwAS2wVXrS%2BxD0Plkug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497992568862458645","1745762452","2025-04-27T14:00:52.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","Saya seneng banget liyat pandangan udara sepay sepoy tidak terhalang bangunan liar mungkin kalau dibenahi semua bekasi jadi asri dan adem","7306411896189174790","jaseng.japanse","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9d44560ef10aff2a66c6cb1ce0056f10~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=239ceadc&x-expires=1747476000&x-signature=KN%2B%2BQCy3i4PYn1Wku8ImefuYV4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497991370482909970","1745762171","2025-04-27T13:56:11.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","setuju,,,, pk gubenur","7098882400898188289","halimah__99","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9560b051f6d378760f31be3d7f24be42~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d446e79d&x-expires=1747476000&x-signature=eDyBaJV5UlPlsPcanwSy%2BIKQzFo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498206490446365448","1745812268","2025-04-28T03:51:08.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","semoga banjir tidak akan hadir lagi","7075273783544087578","akartunjang5","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/620c39226d69752129881ee3d88bdf99~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea06831d&x-expires=1747476000&x-signature=lwXAEoCWy6juuS3HJaFYxKiyJeM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498213822735811335","1745813970","2025-04-28T04:19:30.000Z","0","https://vt.tiktok.com/ZShQTRhDB/","false","false",,"0","https://vt.tiktok.com/ZShQTRhDB/","Demak Jateng bisa gini ga ya 😂 Kyknya ga bisa sih🙏","6709838778104366082","ai.syafaj","https://www.tiktok.com/@tribun.jakarta/video/7485643807405427969"
